F,M,married,widowed,single,divorced,age,children,construct,education,finance,government,IT,legal,manuf,medicine,retired,secondary,tertiary,postgrad,professional,income,avbal,avtrans,decision
0.0,1.0,0.0,0.0,1.0,0.0,26.22557013724564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3101.2401496878088,17341.904456711174,350.22046088124944,B
0.0,1.0,0.0,0.0,1.0,0.0,21.962602341588415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3132.0109465955034,10776.987821523018,562.0813328711447,B
1.0,0.0,0.0,0.0,0.0,1.0,28.035375094006934,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7309.829624392643,19155.64304247118,2314.8935936140033,B
1.0,0.0,0.0,0.0,1.0,0.0,22.241929879380585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4276.833092161507,17204.94258988906,3109.5786624067177,B
1.0,0.0,0.0,0.0,1.0,0.0,24.490218944602297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11854.577511328807,38250.5079986941,1677.0722538212315,B
0.0,1.0,0.0,0.0,1.0,0.0,26.60482431880993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4051.8403506428667,17256.56261441904,411.82008249005565,B
1.0,0.0,0.0,0.0,1.0,0.0,23.370205803724673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3750.28748752843,16526.5344138271,1106.9001233220752,B
1.0,0.0,0.0,0.0,1.0,0.0,25.272583382403408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8701.23266699395,26540.232623175645,2646.3209248414837,B
0.0,1.0,0.0,0.0,1.0,0.0,26.80557749106691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4797.622448052252,25099.681231813593,2317.382633957534,B
1.0,0.0,0.0,0.0,1.0,0.0,20.342273627547616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1894.0242789815798,8519.88434024375,1129.0330387927818,B
0.0,1.0,0.0,0.0,1.0,0.0,26.92884154129906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5563.036288413937,29647.524962410702,2508.610158715572,B
0.0,1.0,0.0,0.0,1.0,0.0,25.8437103637104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5285.054993461268,24659.007194071473,2443.9626174876903,B
0.0,1.0,0.0,0.0,1.0,0.0,26.78291781176766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10704.062034649962,26303.2481763401,6241.886785157352,B
1.0,0.0,0.0,0.0,1.0,0.0,24.353173930662823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3633.022807318923,16439.837220108027,313.59315569821115,B
0.0,1.0,0.0,0.0,1.0,0.0,26.794338973206777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12661.483510933085,29449.43852362807,3638.9130170389817,B
0.0,1.0,0.0,0.0,1.0,0.0,26.673236900796812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4512.754980542173,25007.599228697487,2257.0623725062496,B
1.0,0.0,0.0,0.0,1.0,0.0,22.988231914428138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4446.602363901681,17521.361197664104,3228.383280847628,B
0.0,1.0,0.0,0.0,1.0,0.0,28.906008842557608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13487.195388615699,30474.087241217563,3015.748666651793,B
0.0,1.0,0.0,0.0,1.0,0.0,26.445875257358054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3486.3213820162086,17397.584457199988,516.0424221103943,B
1.0,0.0,0.0,0.0,1.0,0.0,25.76855366331763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12651.804079231488,35571.286816164706,2131.922737565102,B
1.0,0.0,0.0,0.0,1.0,0.0,21.376046892627684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6644.9073165529135,22884.974054075246,2804.982295701412,B
1.0,0.0,0.0,0.0,0.0,1.0,27.848341395154115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8080.881916622458,27365.200221700496,4793.755352261694,B
0.0,1.0,0.0,0.0,1.0,0.0,26.181021240398813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6812.284316098192,26524.20638602434,2610.341854190747,B
0.0,1.0,0.0,0.0,1.0,0.0,28.99552033423044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13059.644681051774,30738.45663463917,2892.1659310496134,B
1.0,0.0,0.0,0.0,1.0,0.0,22.86863465294416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2344.7097748505407,16774.89048527083,1266.1718632971292,B
0.0,1.0,0.0,0.0,1.0,0.0,25.49516906328994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5378.8268187050535,24491.92060132988,2471.5289700668663,B
0.0,1.0,0.0,0.0,1.0,0.0,24.45658193828315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4771.759162249748,11426.013138839908,988.7174551223794,B
0.0,1.0,0.0,0.0,1.0,0.0,27.329515670736598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2687.676870091798,17920.738643404835,414.374809401377,B
1.0,0.0,0.0,0.0,1.0,0.0,23.687699613955434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10481.60278619461,50040.303571425015,2484.2797932668136,B
1.0,0.0,0.0,0.0,1.0,0.0,24.411412720988803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3643.855495741105,16460.961769124857,316.1337887484881,B
1.0,0.0,0.0,0.0,0.0,1.0,28.053081590728063,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7447.972471548419,19137.706427548575,2330.301788748713,B
1.0,0.0,0.0,0.0,1.0,0.0,25.84038537307238,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10271.87700967477,41428.272985066826,2491.227036963868,B
1.0,0.0,0.0,0.0,1.0,0.0,22.505295188922425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3082.393484539155,17011.801578671486,2164.3828017909223,B
0.0,1.0,0.0,0.0,1.0,0.0,26.46944094767951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5086.633612139589,25258.219295656607,2331.1362762729523,B
1.0,0.0,0.0,0.0,1.0,0.0,24.392564963629187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5809.429768796653,18198.25036238451,3291.350593804851,B
0.0,1.0,0.0,0.0,1.0,0.0,26.601423643954167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5371.888875475139,29821.20543093731,2564.0702167928894,B
1.0,0.0,0.0,0.0,0.0,1.0,27.944545595608858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6695.948303861149,28227.134104511922,3781.8133281329992,B
0.0,1.0,0.0,0.0,1.0,0.0,26.559929773422702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4268.857667102442,24928.760625706174,2205.417480084724,B
0.0,1.0,0.0,0.0,1.0,0.0,26.57375178193485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5733.131703435523,14583.029956811335,1042.1883037995303,B
0.0,1.0,0.0,0.0,1.0,0.0,24.882842928856622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2714.069129034095,24558.35082659679,1779.8956485131644,B
0.0,1.0,0.0,0.0,1.0,0.0,25.05155280084737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6282.1312637806195,25920.82842446418,2538.5098868293567,B
0.0,1.0,0.0,0.0,1.0,0.0,19.616386927996324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5239.112436961642,24128.78932126694,1395.2204883530324,B
0.0,1.0,0.0,0.0,1.0,0.0,26.504892273582957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5259.560198742784,25330.921357197043,2399.0725108582096,B
0.0,1.0,0.0,0.0,1.0,0.0,27.32353626936442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5662.133252649053,29448.67261663746,2812.0699561965307,B
1.0,0.0,0.0,0.0,1.0,0.0,25.353212187703853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10764.911952516692,35928.20806700818,2082.515581075851,B
1.0,0.0,0.0,0.0,1.0,0.0,23.627713066718094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8135.634181955198,22884.51102874915,2326.4296136857693,B
0.0,1.0,0.0,0.0,1.0,0.0,22.613893951066036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7584.345723014389,26135.979797954304,2289.4083427033997,B
0.0,1.0,0.0,0.0,1.0,0.0,21.774823471728155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6096.511898888964,26333.470116287004,2019.1611707489403,B
1.0,0.0,0.0,0.0,1.0,0.0,25.985527131287185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8474.020159434966,26799.442645856845,2668.9119134451325,B
0.0,1.0,0.0,0.0,1.0,0.0,28.306920369243876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5661.402116923265,15833.605977571891,970.2233675802189,B
0.0,1.0,0.0,0.0,1.0,0.0,21.503866185998405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7611.680692128457,27607.798717476533,4649.095664509859,B
1.0,0.0,0.0,0.0,1.0,0.0,26.031845827817016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11546.10598306546,27843.210987434813,2891.0496866457665,B
0.0,1.0,0.0,0.0,1.0,0.0,25.38924908307957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4976.934097804689,24792.66354515463,2131.800406420898,B
0.0,1.0,0.0,0.0,0.0,1.0,28.841171855877217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8343.751711079944,31964.006187695064,2078.590849171022,B
0.0,1.0,0.0,0.0,1.0,0.0,26.40399833874947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2490.1992565326673,17628.517796833406,454.3501140366772,B
1.0,0.0,0.0,0.0,1.0,0.0,23.576675025856083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10543.832755283047,50180.51318956075,2455.2310519275866,B
0.0,1.0,0.0,0.0,1.0,0.0,23.973784010285726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9169.589346310235,26657.953140470217,5863.9090376093845,B
1.0,0.0,0.0,0.0,1.0,0.0,23.58190408971268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9102.272572074271,25178.137429373364,2530.296969713121,B
1.0,0.0,0.0,0.0,1.0,0.0,21.12960582706244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1769.4856289345307,10920.792039524613,988.2677219241554,B
0.0,1.0,0.0,0.0,1.0,0.0,26.43446071105793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6960.662899664148,26665.967086991543,2627.6513254061147,B
1.0,0.0,0.0,0.0,1.0,0.0,26.8811815630955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7222.199932953904,26915.839219997564,2658.1615758794874,B
1.0,0.0,0.0,0.0,1.0,0.0,23.450109620463493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10614.773448692315,50340.34883915046,2422.1161736228487,B
1.0,0.0,0.0,0.0,1.0,0.0,22.14850472528241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4320.432891812607,17261.117136400713,3275.407381327455,B
1.0,0.0,0.0,0.0,0.0,1.0,29.093173715554222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7864.094680118134,30167.64686460466,2941.6985565307477,B
0.0,1.0,0.0,0.0,1.0,0.0,23.9862654340899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3442.73721360878,23559.269658278885,2073.5491726392597,B
1.0,0.0,0.0,0.0,0.0,1.0,28.068102543564944,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7683.192799955295,27614.208712515043,4489.2810585547595,B
1.0,0.0,0.0,0.0,1.0,0.0,23.5040769337999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2712.8959635257097,16414.391907637233,434.62960730710404,B
0.0,1.0,0.0,0.0,1.0,0.0,22.574365422922646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7523.426090838591,26142.657419701296,2277.950275738206,B
0.0,1.0,0.0,0.0,1.0,0.0,27.244279609807116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9150.460762511288,26696.761946267092,4706.1392684368475,B
0.0,1.0,0.0,0.0,1.0,0.0,24.389272913185614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7686.618495756343,25938.441364413673,2565.8486153389185,B
0.0,1.0,0.0,0.0,0.0,1.0,29.18439806958838,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9345.343042305682,35761.77523493452,2273.688894283164,B
0.0,1.0,0.0,0.0,1.0,0.0,21.893144256270528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2952.9680640749343,10817.49986151455,593.2130362912219,B
1.0,0.0,0.0,0.0,1.0,0.0,24.795095915986888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2641.145703588494,16998.289281238267,555.6344470412196,B
1.0,0.0,0.0,0.0,1.0,0.0,23.993154397080648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9108.98190170422,26075.06153944887,2605.7797661990835,B
0.0,1.0,0.0,0.0,1.0,0.0,26.97285749430668,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6053.292021443852,33687.94493663746,2727.287410919542,B
1.0,0.0,0.0,0.0,1.0,0.0,23.52733262909628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4434.079234859988,17550.304973354494,2937.6050805399664,B
1.0,0.0,0.0,0.0,1.0,0.0,28.032055672144892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8502.797342944119,27770.067050400325,2782.442743698754,B
1.0,0.0,0.0,0.0,1.0,0.0,23.46666085800509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2618.436640002843,16433.256116981436,451.1447378057545,B
0.0,1.0,0.0,0.0,1.0,0.0,25.802972813064017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2639.4829463805736,24402.07328782857,1860.3998126932065,B
0.0,1.0,0.0,0.0,1.0,0.0,25.13139216093222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6267.42794587772,25919.958211003024,2620.797952103005,B
1.0,0.0,0.0,0.0,1.0,0.0,24.137816530386814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9395.581579731203,25954.65736146492,3227.0314357887924,B
0.0,1.0,0.0,0.0,1.0,0.0,22.461929499127056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6291.392752963311,26464.79094913806,2098.3846042555897,B
0.0,1.0,0.0,0.0,1.0,0.0,23.93478062312346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3684.1235706061343,25065.53748833446,1844.2305261551542,B
0.0,1.0,0.0,0.0,1.0,0.0,24.81173467437871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4992.954838156058,11592.940124698467,1040.6467130183078,B
1.0,0.0,0.0,0.0,1.0,0.0,21.00969877208369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2208.1837664596897,9999.163311783523,968.6197006810175,B
0.0,1.0,0.0,0.0,0.0,1.0,26.871855045934968,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9062.761204203005,43855.95015271955,3113.2066315677894,B
0.0,1.0,0.0,0.0,1.0,0.0,26.509302544547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7004.479773238836,26707.82966960191,2632.7628913320104,B
1.0,0.0,0.0,0.0,1.0,0.0,22.605464653204557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2879.020635382467,16946.487293661645,1916.7540209109784,B
1.0,0.0,0.0,0.0,1.0,0.0,23.379279348194324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8849.963322914064,23385.4058185742,2380.2349281877327,B
0.0,1.0,0.0,0.0,1.0,0.0,25.780970007454766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8155.916014059443,33421.85064449794,2117.606714193093,B
1.0,0.0,0.0,0.0,1.0,0.0,24.241700748831406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9776.963393589209,26414.00214804586,2667.0701173144175,B
1.0,0.0,0.0,0.0,1.0,0.0,26.686656516632592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7108.3133675061335,26807.032147166556,2644.8758564780824,B
0.0,1.0,0.0,0.0,1.0,0.0,25.19071595860094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7163.582166580554,36464.01947180613,2287.5499787139333,B
1.0,0.0,0.0,0.0,1.0,0.0,23.43868308438939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3718.3304011692644,16485.360489900257,985.3536315081815,B
1.0,0.0,0.0,0.0,0.0,1.0,27.995672729025234,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7719.161790373003,19281.487238961443,2482.6027431941047,B
1.0,0.0,0.0,0.0,0.0,1.0,24.966843814915133,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7340.764297194906,20337.82049941257,2643.3423324534506,B
1.0,0.0,0.0,0.0,1.0,0.0,24.65281836541938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3688.758078965026,16548.525149823014,326.66496831679297,B
0.0,1.0,0.0,0.0,1.0,0.0,26.702788401969737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5040.152832196281,25207.903750825277,2347.006996786241,B
1.0,0.0,0.0,0.0,1.0,0.0,23.55603993743341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9036.33975469707,25976.821467935333,2562.506591229783,B
0.0,1.0,0.0,0.0,1.0,0.0,27.205416808163736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4348.638571274474,17747.77761724596,953.7332935628617,B
0.0,1.0,0.0,0.0,1.0,0.0,26.25821807857954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6857.479949892868,26567.386234311154,2615.6142628054413,B
1.0,0.0,0.0,0.0,1.0,0.0,22.63544068763226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3184.2061613848336,9120.57598077322,1459.3403422492058,B
0.0,1.0,0.0,0.0,1.0,0.0,21.602227474584407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2970.474500122016,9955.535370136442,645.6735058145463,B
1.0,0.0,0.0,0.0,1.0,0.0,24.03889331178869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3860.980692274738,17690.70689967509,2586.7733897805083,B
0.0,1.0,0.0,0.0,1.0,0.0,25.575371696247196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5868.148304743753,25720.369823087898,2490.005443337684,B
0.0,1.0,0.0,0.0,1.0,0.0,27.903411818997288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3034.6183228844106,18046.417691629653,404.0271975899441,B
1.0,0.0,0.0,0.0,1.0,0.0,22.562800182459387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4268.6117393649265,17536.327076934078,3432.774818401248,B
0.0,1.0,0.0,0.0,1.0,0.0,27.370834066536187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2893.530661165413,17863.884005790696,378.6422830472569,B
0.0,1.0,0.0,0.0,1.0,0.0,25.98624386237432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13428.98822557571,38371.9219393463,2714.289036309087,B
1.0,0.0,0.0,0.0,1.0,0.0,23.234931731628404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3813.417406856024,16607.87181945565,1347.0102552822855,B
1.0,0.0,0.0,0.0,1.0,0.0,22.380387497802296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4460.722386115645,17488.726641688227,3556.2402113329185,B
0.0,1.0,0.0,0.0,0.0,1.0,27.7249871238188,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10506.217927374508,34813.62137566762,1804.040304452721,B
0.0,1.0,0.0,0.0,0.0,1.0,27.933269615677375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10416.056019580265,34607.441788892254,1814.7103527123948,B
0.0,1.0,0.0,0.0,1.0,0.0,18.984581489666425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5205.296660044267,22943.178753130327,1429.3687789951077,B
0.0,1.0,0.0,0.0,1.0,0.0,27.965792101658604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12825.755171824074,28534.242183662056,4431.421016701213,B
1.0,0.0,0.0,0.0,1.0,0.0,28.048825460951292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6203.514848878083,11781.643444141653,1987.9151792870123,B
0.0,1.0,0.0,0.0,1.0,0.0,22.691956973441968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6356.634431638079,26508.754177957362,2124.9068083833527,B
1.0,0.0,0.0,0.0,1.0,0.0,23.23994125593304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10732.574118363735,50605.76415515827,2367.127215199781,B
1.0,0.0,0.0,0.0,1.0,0.0,22.944008819476302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8841.386557991556,26334.241816643866,3130.2268503187834,B
0.0,1.0,0.0,0.0,0.0,1.0,27.79101073721715,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10477.637440890281,34748.26436362875,1807.4226105455289,B
1.0,0.0,0.0,0.0,1.0,0.0,23.23586306621744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2035.7725626050337,16549.618342788806,553.0168761635013,B
